"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 07, 2021","1,761.05","1,739.00","1,779.00","1,731.50","1.51M","1.65%"
"Jan 06, 2021","1,732.50","1,731.45","1,743.00","1,708.85","1.04M","1.04%"
"Jan 05, 2021","1,714.75","1,732.00","1,733.95","1,702.50","862.66K","-1.73%"
"Jan 04, 2021","1,744.95","1,722.00","1,751.00","1,718.15","864.64K","1.84%"
"Jan 01, 2021","1,713.50","1,719.00","1,723.85","1,692.95","1.00M","-0.57%"
"Dec 31, 2020","1,723.30","1,680.00","1,738.90","1,673.90","1.47M","1.99%"
"Dec 30, 2020","1,689.70","1,695.00","1,700.45","1,677.25","1.07M","-0.15%"
"Dec 29, 2020","1,692.20","1,690.00","1,714.00","1,669.50","1.71M","0.25%"
"Dec 28, 2020","1,687.90","1,655.00","1,714.35","1,655.00","2.24M","2.68%"
"Dec 24, 2020","1,643.80","1,650.00","1,673.00","1,615.15","1.60M","-0.33%"
"Dec 23, 2020","1,649.25","1,566.00","1,658.90","1,547.25","2.54M","4.98%"
"Dec 22, 2020","1,570.95","1,425.00","1,596.95","1,425.00","6.29M","4.24%"
"Dec 21, 2020","1,507.00","1,637.00","1,637.00","1,487.25","2.73M","-8.72%"
"Dec 18, 2020","1,651.05","1,637.00","1,684.55","1,626.80","1.83M","0.52%"
"Dec 17, 2020","1,642.55","1,654.00","1,654.00","1,625.45","1.07M","-0.80%"
"Dec 16, 2020","1,655.85","1,678.40","1,683.75","1,637.05","1.09M","-0.24%"
"Dec 15, 2020","1,659.80","1,709.00","1,709.00","1,650.80","1.57M","-3.22%"
"Dec 14, 2020","1,715.10","1,728.00","1,732.50","1,697.50","1.16M","-0.86%"
"Dec 11, 2020","1,729.90","1,742.00","1,748.95","1,699.20","1.54M","-0.37%"
"Dec 10, 2020","1,736.35","1,740.20","1,750.00","1,722.00","943.30K","0.27%"
"Dec 09, 2020","1,731.65","1,749.00","1,768.60","1,725.10","1.01M","-0.92%"
"Dec 08, 2020","1,747.65","1,753.70","1,787.00","1,736.60","1.62M","0.42%"
"Dec 07, 2020","1,740.30","1,744.00","1,768.00","1,720.00","1.56M","-0.26%"
"Dec 04, 2020","1,744.80","1,658.00","1,752.00","1,647.50","4.86M","6.13%"
"Dec 03, 2020","1,644.05","1,606.00","1,653.20","1,606.00","2.06M","3.20%"
"Dec 02, 2020","1,593.10","1,574.25","1,605.40","1,548.40","1.64M","2.14%"
"Dec 01, 2020","1,559.75","1,530.00","1,571.45","1,515.50","1.58M","3.01%"
"Nov 27, 2020","1,514.15","1,550.00","1,562.25","1,504.85","3.30M","-1.96%"
"Nov 26, 2020","1,544.35","1,569.00","1,575.00","1,522.00","3.28M","-2.91%"
"Nov 25, 2020","1,590.65","1,655.50","1,661.85","1,582.45","1.81M","-3.96%"
"Nov 24, 2020","1,656.30","1,649.80","1,682.50","1,642.10","1.04M","-0.79%"
"Nov 23, 2020","1,669.55","1,680.25","1,698.70","1,646.10","1.31M","-0.60%"
"Nov 20, 2020","1,679.70","1,673.05","1,743.85","1,643.00","3.90M","-0.49%"
"Nov 19, 2020","1,687.95","1,697.40","1,734.90","1,676.15","2.06M","-0.83%"
"Nov 18, 2020","1,702.00","1,640.20","1,712.00","1,625.00","2.14M","3.55%"
"Nov 17, 2020","1,643.70","1,620.40","1,670.00","1,585.75","2.16M","1.69%"
"Nov 13, 2020","1,616.40","1,608.00","1,639.90","1,605.00","921.91K","-0.90%"
"Nov 12, 2020","1,631.05","1,621.00","1,650.00","1,606.50","1.91M","0.71%"
"Nov 11, 2020","1,619.50","1,612.05","1,632.00","1,595.60","2.07M","-0.49%"
"Nov 10, 2020","1,627.55","1,600.00","1,639.70","1,550.00","5.92M","9.15%"
"Nov 09, 2020","1,491.05","1,432.00","1,497.50","1,432.00","3.08M","4.77%"
"Nov 06, 2020","1,423.15","1,427.00","1,441.00","1,402.05","1.70M","0.40%"
"Nov 05, 2020","1,417.55","1,341.00","1,427.55","1,326.05","2.68M","5.67%"
"Nov 04, 2020","1,341.45","1,356.85","1,372.20","1,323.55","884.65K","-2.10%"
"Nov 03, 2020","1,370.25","1,313.00","1,387.90","1,292.65","2.86M","4.50%"
"Nov 02, 2020","1,311.20","1,315.00","1,326.60","1,285.00","1.01M","0.13%"
"Oct 30, 2020","1,309.50","1,321.05","1,347.25","1,295.00","2.20M","-1.61%"
"Oct 29, 2020","1,330.90","1,255.30","1,340.35","1,253.70","2.48M","2.88%"
"Oct 28, 2020","1,293.70","1,322.00","1,335.00","1,288.05","916.80K","-2.49%"
"Oct 27, 2020","1,326.70","1,347.00","1,360.85","1,294.10","1.30M","-1.87%"
"Oct 26, 2020","1,351.95","1,370.00","1,387.00","1,344.40","530.32K","-1.49%"
"Oct 23, 2020","1,372.45","1,365.90","1,391.25","1,359.45","764.53K","1.19%"
"Oct 22, 2020","1,356.25","1,365.40","1,376.35","1,346.55","857.03K","-0.67%"
"Oct 21, 2020","1,365.40","1,375.00","1,391.00","1,349.00","779.20K","-0.58%"
"Oct 20, 2020","1,373.35","1,350.00","1,379.95","1,345.55","592.63K","0.52%"
"Oct 19, 2020","1,366.30","1,336.25","1,376.60","1,331.10","1.30M","2.76%"
"Oct 16, 2020","1,329.65","1,315.10","1,340.00","1,309.00","798.74K","1.85%"
"Oct 15, 2020","1,305.45","1,342.70","1,365.00","1,298.00","1.09M","-2.77%"
"Oct 14, 2020","1,342.60","1,359.95","1,378.00","1,322.25","1.43M","-1.67%"
"Oct 13, 2020","1,365.35","1,383.95","1,396.00","1,356.40","1.61M","-1.08%"
"Oct 12, 2020","1,380.30","1,370.00","1,389.75","1,355.20","1.29M","0.96%"
"Oct 09, 2020","1,367.20","1,339.80","1,394.45","1,323.80","2.88M","2.73%"
"Oct 08, 2020","1,330.85","1,341.30","1,356.85","1,315.50","1.27M","-0.52%"
"Oct 07, 2020","1,337.75","1,333.00","1,344.95","1,307.00","1.35M","0.54%"
"Oct 06, 2020","1,330.55","1,308.00","1,344.90","1,300.00","2.41M","2.56%"
"Oct 05, 2020","1,297.40","1,271.30","1,329.00","1,265.30","2.42M","2.21%"
"Oct 01, 2020","1,269.40","1,251.00","1,283.50","1,251.00","1.04M","1.63%"
"Sep 30, 2020","1,249.10","1,238.80","1,260.95","1,220.15","1.41M","0.83%"
"Sep 29, 2020","1,238.80","1,288.95","1,288.95","1,224.05","1.47M","-2.87%"
"Sep 28, 2020","1,275.40","1,255.55","1,284.00","1,241.00","1.21M","2.71%"
"Sep 25, 2020","1,241.70","1,217.95","1,251.00","1,196.55","1.34M","3.71%"
"Sep 24, 2020","1,197.30","1,259.95","1,264.20","1,180.85","2.94M","-6.66%"
"Sep 23, 2020","1,282.70","1,235.80","1,298.45","1,235.80","3.29M","3.90%"
"Sep 22, 2020","1,234.60","1,285.15","1,286.00","1,208.10","2.51M","-4.87%"
"Sep 21, 2020","1,297.85","1,321.70","1,350.80","1,286.60","2.36M","-1.32%"
"Sep 18, 2020","1,315.20","1,330.00","1,334.90","1,303.05","1.73M","-0.83%"
"Sep 17, 2020","1,326.20","1,317.00","1,338.00","1,310.05","1.65M","0.56%"
"Sep 16, 2020","1,318.75","1,351.90","1,353.05","1,313.00","1.99M","-1.85%"
"Sep 15, 2020","1,343.55","1,330.00","1,355.00","1,320.80","2.05M","1.70%"
"Sep 14, 2020","1,321.15","1,300.00","1,328.35","1,290.00","3.95M","2.06%"
"Sep 11, 2020","1,294.45","1,265.00","1,301.00","1,238.00","2.60M","2.90%"
"Sep 10, 2020","1,257.95","1,259.90","1,284.85","1,250.00","1.81M","0.76%"
"Sep 09, 2020","1,248.50","1,251.65","1,255.90","1,208.20","2.71M","-0.25%"
"Sep 08, 2020","1,251.65","1,242.25","1,302.50","1,241.00","5.23M","1.81%"
"Sep 07, 2020","1,229.35","1,250.00","1,267.75","1,224.00","2.08M","-2.21%"
"Sep 04, 2020","1,257.15","1,249.70","1,311.15","1,240.10","3.74M","-1.96%"
"Sep 03, 2020","1,282.30","1,270.00","1,306.00","1,254.30","3.97M","2.81%"
"Sep 02, 2020","1,247.30","1,203.00","1,272.00","1,202.45","3.49M","3.73%"
"Sep 01, 2020","1,202.45","1,205.30","1,236.85","1,190.45","2.09M","0.28%"
"Aug 31, 2020","1,199.15","1,208.00","1,253.00","1,171.05","4.67M","1.30%"
"Aug 28, 2020","1,183.80","1,196.75","1,207.50","1,176.60","1.59M","-0.16%"
"Aug 27, 2020","1,185.70","1,180.00","1,190.40","1,169.40","1.41M","0.88%"
"Aug 26, 2020","1,175.40","1,190.00","1,190.00","1,166.20","1.41M","0.79%"
"Aug 25, 2020","1,166.20","1,171.00","1,205.60","1,161.00","2.97M","0.74%"
"Aug 24, 2020","1,157.65","1,184.00","1,192.95","1,146.30","2.01M","-1.35%"
"Aug 21, 2020","1,173.45","1,219.05","1,222.55","1,164.75","2.02M","-2.21%"
"Aug 20, 2020","1,199.95","1,199.00","1,228.00","1,188.00","2.25M","-1.26%"
"Aug 19, 2020","1,215.25","1,210.00","1,231.90","1,190.90","3.99M","1.56%"
"Aug 18, 2020","1,196.60","1,139.00","1,219.80","1,129.00","7.33M","4.27%"
"Aug 17, 2020","1,147.60","1,139.00","1,156.40","1,111.00","4.10M","0.74%"
"Aug 14, 2020","1,139.15","1,175.00","1,210.00","1,112.25","9.42M","-1.88%"
"Aug 13, 2020","1,161.00","1,035.00","1,179.00","1,035.00","16.90M","12.22%"
"Aug 12, 2020","1,034.55","945.00","1,056.00","936.20","13.46M","10.10%"
"Aug 11, 2020","939.65","965.00","965.25","936.60","1.21M","-1.42%"
"Aug 10, 2020","953.20","949.95","957.00","931.20","1.40M","1.49%"
"Aug 07, 2020","939.25","947.30","947.30","928.00","1.76M","-0.63%"
"Aug 06, 2020","945.25","980.00","980.00","941.65","1.29M","-2.50%"
"Aug 05, 2020","969.45","989.00","995.00","962.00","1.34M","-1.48%"
"Aug 04, 2020","984.00","960.00","988.00","956.60","1.29M","3.17%"
"Aug 03, 2020","953.80","975.05","985.80","951.00","1.80M","-2.66%"
"Jul 31, 2020","979.85","941.75","989.65","931.00","2.95M","4.41%"
"Jul 30, 2020","938.50","876.00","945.70","875.25","4.90M","3.16%"
"Jul 29, 2020","909.75","909.00","923.70","890.00","2.47M","-0.50%"
"Jul 28, 2020","914.30","896.00","919.70","886.75","1.77M","1.32%"
"Jul 27, 2020","902.40","946.45","946.45","898.40","2.46M","-4.84%"
"Jul 24, 2020","948.25","960.05","966.50","940.00","1.36M","-1.62%"
"Jul 23, 2020","963.85","969.90","982.00","961.10","1.12M","-0.19%"
"Jul 22, 2020","965.65","964.00","973.80","946.00","2.02M","0.16%"
"Jul 21, 2020","964.15","974.00","987.30","960.35","1.64M","-0.75%"
"Jul 20, 2020","971.45","997.00","1,000.00","960.55","1.48M","-2.00%"
"Jul 17, 2020","991.25","992.50","1,009.40","985.55","1.45M","0.17%"
"Jul 16, 2020","989.60","960.45","1,002.00","950.00","2.55M","3.92%"
"Jul 15, 2020","952.25","962.00","978.75","949.25","1.46M","-0.32%"
"Jul 14, 2020","955.30","995.00","999.00","941.25","3.30M","-5.87%"
"Jul 13, 2020","1,014.85","1,020.00","1,029.70","1,008.10","677.79K","-0.19%"
"Jul 10, 2020","1,016.75","1,010.00","1,028.45","1,001.70","1.11M","-0.32%"
"Jul 09, 2020","1,020.05","1,041.00","1,075.35","1,012.85","1.68M","-1.99%"
"Jul 08, 2020","1,040.75","1,032.00","1,063.85","1,027.20","1.32M","0.62%"
"Jul 07, 2020","1,034.35","1,024.00","1,042.55","1,019.30","970.26K","0.74%"
"Jul 06, 2020","1,026.75","1,010.00","1,033.65","1,001.80","1.31M","1.44%"
"Jul 03, 2020","1,012.15","1,011.85","1,018.00","1,001.25","757.67K","1.03%"
"Jul 02, 2020","1,001.85","1,000.00","1,018.95","995.00","854.92K","0.62%"
"Jul 01, 2020","995.65","996.90","1,007.00","985.00","867.30K","0.69%"
"Jun 30, 2020","988.85","1,026.00","1,031.80","983.00","1.73M","-2.01%"
"Jun 29, 2020","1,009.10","1,026.00","1,032.95","998.20","1.45M","-1.89%"
"Jun 26, 2020","1,028.55","1,048.00","1,062.00","1,022.70","1.85M","-1.57%"
"Jun 25, 2020","1,044.95","1,055.00","1,068.00","1,037.05","1.16M","-1.65%"
"Jun 24, 2020","1,062.50","1,072.00","1,105.85","1,051.00","2.05M","-0.90%"
"Jun 23, 2020","1,072.10","1,047.20","1,079.00","1,035.60","1.20M","2.38%"
"Jun 22, 2020","1,047.20","1,040.00","1,079.00","1,030.05","1.63M","1.91%"
"Jun 19, 2020","1,027.60","1,024.35","1,049.00","1,016.00","1.61M","0.31%"
"Jun 18, 2020","1,024.40","998.00","1,029.70","995.10","1.20M","1.88%"
"Jun 17, 2020","1,005.45","1,004.00","1,018.80","990.10","1.21M","0.01%"
"Jun 16, 2020","1,005.30","1,037.00","1,037.90","983.25","2.08M","1.24%"
"Jun 15, 2020","993.00","1,009.95","1,042.60","983.60","2.82M","-1.03%"
"Jun 12, 2020","1,003.35","956.00","1,014.25","950.50","3.12M","-0.23%"
"Jun 11, 2020","1,005.65","1,020.20","1,064.00","985.00","3.36M","-2.89%"
"Jun 10, 2020","1,035.60","1,069.80","1,069.80","1,013.00","6.03M","-4.14%"
"Jun 09, 2020","1,080.35","1,121.00","1,135.00","1,071.40","3.59M","-3.31%"
"Jun 08, 2020","1,117.30","1,209.00","1,210.00","1,109.75","5.12M","-6.11%"
"Jun 05, 2020","1,189.95","1,125.00","1,204.40","1,125.00","7.11M","6.62%"
"Jun 04, 2020","1,116.05","1,025.00","1,125.50","1,025.00","7.72M","9.07%"
"Jun 03, 2020","1,023.20","955.10","1,076.70","955.10","12.02M","8.21%"
"Jun 02, 2020","945.55","952.00","964.00","935.00","3.62M","-0.84%"
"Jun 01, 2020","953.55","972.00","983.00","948.05","3.30M","-1.24%"
"May 29, 2020","965.50","941.00","978.00","941.00","2.05M","-1.25%"
"May 28, 2020","977.70","955.00","984.00","941.65","2.04M","2.50%"
"May 27, 2020","953.90","930.00","957.15","920.50","2.56M","1.26%"
"May 26, 2020","942.00","989.95","995.05","936.90","2.81M","-3.31%"
"May 22, 2020","974.25","989.95","1,016.00","965.95","5.48M","-0.46%"
"May 21, 2020","978.80","1,000.00","1,029.85","967.30","14.64M","7.34%"
"May 20, 2020","911.90","909.00","926.95","900.00","1.88M","-0.88%"
"May 19, 2020","919.95","900.00","935.85","885.05","4.02M","0.84%"
"May 18, 2020","912.25","940.00","945.00","850.00","7.19M","-7.29%"
"May 15, 2020","984.00","970.20","996.40","941.00","4.04M","1.26%"
"May 14, 2020","971.75","995.00","995.00","962.80","1.37M","-3.25%"
"May 13, 2020","1,004.40","1,060.00","1,060.00","1,001.00","2.64M","-0.42%"
"May 12, 2020","1,008.60","943.40","1,020.00","943.40","5.48M","5.04%"
"May 11, 2020","960.20","953.00","994.00","951.20","2.84M","3.46%"
"May 08, 2020","928.05","922.00","949.10","917.00","1.79M","1.48%"
"May 07, 2020","914.55","937.00","937.00","909.00","1.30M","-2.40%"
"May 06, 2020","937.05","931.00","954.80","911.60","2.23M","-1.39%"
"May 05, 2020","950.30","925.00","974.70","908.20","4.81M","2.40%"
"May 04, 2020","928.00","938.00","954.75","915.00","1.88M","-6.76%"
"Apr 30, 2020","995.25","949.00","1,037.85","930.05","5.40M","8.03%"
"Apr 29, 2020","921.30","914.35","929.95","905.05","1.63M","1.43%"
"Apr 28, 2020","908.30","872.00","915.00","871.60","2.91M","4.27%"
"Apr 27, 2020","871.10","910.00","917.60","865.00","3.19M","-2.32%"
"Apr 24, 2020","891.75","930.00","938.55","878.75","2.60M","-4.34%"
"Apr 23, 2020","932.20","967.45","968.60","926.50","2.64M","-2.87%"
"Apr 22, 2020","959.70","1,010.00","1,010.00","953.35","2.43M","-5.04%"
"Apr 21, 2020","1,010.65","980.00","1,020.00","966.60","2.04M","0.65%"
"Apr 20, 2020","1,004.15","1,043.95","1,043.95","1,000.00","2.52M","-6.00%"
"Apr 17, 2020","1,068.30","1,030.00","1,088.70","1,016.05","2.81M","5.77%"
"Apr 16, 2020","1,010.00","998.00","1,024.30","983.00","1.96M","0.24%"
"Apr 15, 2020","1,007.55","1,001.00","1,039.00","997.00","2.85M","-5.70%"
"Apr 13, 2020","1,068.40","1,052.00","1,090.85","989.10","2.40M","2.54%"
"Apr 09, 2020","1,041.95","995.00","1,070.00","981.00","1.72M","5.23%"
"Apr 08, 2020","990.15","960.00","1,078.25","944.90","2.72M","1.01%"
"Apr 07, 2020","980.25","987.00","994.30","928.05","1.75M","2.83%"
"Apr 03, 2020","953.25","999.00","1,004.90","915.05","2.31M","-4.58%"
"Apr 01, 2020","999.00","1,051.00","1,052.40","982.00","1.21M","-6.30%"
"Mar 31, 2020","1,066.15","1,035.00","1,078.40","1,017.00","945.11K","4.86%"
"Mar 30, 2020","1,016.70","990.00","1,129.00","953.50","1.25M","-1.03%"
"Mar 27, 2020","1,027.30","1,012.00","1,068.10","1,005.20","1.88M","1.82%"
"Mar 26, 2020","1,008.90","1,000.00","1,147.40","949.45","3.41M","-0.22%"
"Mar 25, 2020","1,011.10","825.00","1,053.80","825.00","2.51M","10.34%"
"Mar 24, 2020","916.35","800.05","973.45","771.30","3.15M","6.93%"
"Mar 23, 2020","856.95","784.55","958.00","784.55","1.90M","-1.69%"
"Mar 20, 2020","871.70","850.10","949.20","835.10","4.52M","-4.12%"
"Mar 19, 2020","909.20","891.00","987.00","882.00","1.84M","-4.28%"
"Mar 18, 2020","949.90","975.20","979.95","921.00","1.52M","-2.74%"
"Mar 17, 2020","976.70","952.00","1,010.00","937.30","2.20M","-0.17%"
"Mar 16, 2020","978.40","941.00","1,004.00","912.00","2.77M","-2.04%"
"Mar 13, 2020","998.80","916.60","1,032.75","865.65","2.27M","-1.92%"
"Mar 12, 2020","1,018.40","1,044.25","1,044.25","945.00","2.39M","-12.23%"
"Mar 11, 2020","1,160.25","1,205.00","1,215.25","1,149.70","1.75M","-4.36%"
